request_id,timestamp,child_id,latitude,longitude,country,timezone,letter_text,primary_gift_category,gift_count,sentiment_score,urgency_level,language_code,delivery_preference,extracted_gifts_json
REQ_2025_00000921,2025-10-28 02:55:56.713423,CH_BE_55738,12.083891,-69.459159,Macao,Africa/Mbabane,"Santa, please bring me picture book for Christmas. I really need it because it would help me in school. I've been very good all year. From Michelle",BOOKS,3,0.974,4,fr,chimney,"[{""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.95}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 1.0}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.91}]"
REQ_2025_00000864,2025-10-28 04:21:09.784086,CH_VN_52215,89.8295595,167.006579,Guernsey,America/Barbados,"Hi Santa! My name is Adam and I am 9 years old. This year I want science kit, art supplies, and craft kit. I've been very good and helped my brother. Thank you!",CREATIVE,3,0.608,5,zh,mailbox,"[{""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.92}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.87}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.94}]"
REQ_2025_00000891,2025-10-28 04:57:42.762499,CH_LC_10975,21.9264435,-9.405284,Spain,America/Paramaribo,"Santa, please bring me educational book for Christmas. I really need it because I want to learn. I've been kind all year. From Timothy",BOOKS,3,0.948,2,it,mailbox,"[{""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.82}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.98}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.87}]"
REQ_2025_00000235,2025-10-28 05:14:33.820042,CH_CY_22577,9.6261965,74.20214,Bermuda,Europe/Monaco,"Dear Santa, I have been very excellent this year. For Christmas, I would really like coloring book and maybe educational book. I promise to do my homework. Love, Barbara",BOOKS,3,0.667,5,en,chimney,"[{""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.84}, {""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.93}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.84}]"
REQ_2025_00000206,2025-10-28 05:49:52.376038,CH_SB_99957,-13.565253,-145.785989,Ukraine,Asia/Baku,"Santa, please bring me educational book for Christmas. I really need it because I want to learn. I've been good all year. From Amy",BOOKS,3,0.814,4,pt,stocking,"[{""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.97}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.97}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.98}]"
REQ_2025_00000054,2025-10-28 06:07:24.815437,CH_MG_21846,-4.20869,56.935696,Czech Republic,Asia/Muscat,"Santa, please bring me soccer ball for Christmas. I really need it because I want to learn. I've been good all year. From Brandi",SPORTS,3,0.774,1,es,mailbox,"[{""item_name"": ""soccer ball"", ""category"": ""SPORTS"", ""confidence_score"": 0.83}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.86}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}]"
REQ_2025_00000593,2025-10-28 06:36:21.787535,CH_IE_38437,-0.7187595,98.328995,Equatorial Guinea,Asia/Dili,"Santa, please bring me art supplies for Christmas. I really need it because my old one broke. I've been very good all year. From Robert",CREATIVE,3,0.612,2,de,chimney,"[{""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.95}, {""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.99}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.85}]"
REQ_2025_00000148,2025-10-28 06:58:16.214015,CH_CO_28569,-33.5992445,154.590261,Lebanon,America/Grenada,"Dear Santa, I have been very excellent this year. For Christmas, I would really like smartwatch and maybe tablet. I promise to be kind to others. Love, Kevin",ELECTRONICS,3,0.739,3,ja,tree,"[{""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.9}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.87}, {""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.82}]"
REQ_2025_00000169,2025-10-28 07:23:20.584058,CH_NE_27984,-0.599312,130.995589,North Macedonia,Pacific/Funafuti,"Hi Santa! My name is Vincent and I am 4 years old. This year I want bicycle, basketball, and rollerblades. I've been kind and helped my mom. Thank you!",SPORTS,3,0.881,2,ja,stocking,"[{""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.9}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.96}, {""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.94}]"
REQ_2025_00000811,2025-10-28 09:55:10.896788,CH_DJ_15596,43.080913,-24.674633,Croatia,America/Lima,"Hi Santa! My name is Kathleen and I am 10 years old. This year I want educational book, comic book, and chapter book. I've been helpful and helped my dad. Thank you!",BOOKS,3,0.876,4,ja,mailbox,"[{""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.86}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.96}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.99}]"
REQ_2025_00000434,2025-10-28 10:41:38.065806,CH_LS_32713,-2.050357,-158.081758,Niue,Europe/Riga,"Dear Santa, I have been very excellent this year. For Christmas, I would really like educational book and maybe chapter book. I promise to share with my siblings. Love, Michael",BOOKS,3,0.68,5,ja,chimney,"[{""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.96}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.99}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.9}]"
REQ_2025_00000275,2025-10-28 11:12:36.576672,CH_NP_55073,81.6734565,71.759632,Paraguay,Europe/London,"Hi Santa! My name is John and I am 7 years old. This year I want educational book, comic book, and picture book. I've been good and helped my grandparents. Thank you!",BOOKS,3,0.715,5,en,mailbox,"[{""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.99}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.9}, {""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.8}]"
REQ_2025_00000977,2025-10-28 12:05:45.432504,CH_CF_35502,-20.7128195,-93.663133,Botswana,Africa/Algiers,"Dear Santa, I have been very kind this year. For Christmas, I would really like chapter book and maybe coloring book. I promise to help with chores. Love, Lacey",BOOKS,3,0.818,5,es,stocking,"[{""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.88}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.85}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.94}]"
REQ_2025_00000217,2025-10-28 12:57:08.522600,CH_UZ_96947,23.547319,24.741771,Mayotte,Africa/Casablanca,"Dear Santa, I have been very good this year. For Christmas, I would really like comic book and maybe educational book. I promise to share with my siblings. Love, Jonathan",BOOKS,3,0.859,3,pt,mailbox,"[{""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.99}, {""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.85}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.95}]"
REQ_2025_00000838,2025-10-28 13:25:51.902116,CH_DO_24664,69.5080575,-102.554455,Cyprus,Europe/Chisinau,"Dear Santa, I have been very very good this year. For Christmas, I would really like craft kit and maybe musical instrument. I promise to be kind to others. Love, Darrell",CREATIVE,3,0.996,5,en,chimney,"[{""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.92}, {""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.85}, {""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.91}]"
REQ_2025_00000257,2025-10-28 13:49:23.936011,CH_SE_88311,-18.3651905,-130.700871,Poland,America/Costa_Rica,"Santa, please bring me smartwatch for Christmas. I really need it because all my friends have one. I've been trying my best all year. From Rachel",ELECTRONICS,3,0.623,2,ja,mailbox,"[{""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.8}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.97}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.99}]"
REQ_2025_00000806,2025-10-28 14:12:54.007590,CH_LY_17361,-66.4248235,-112.44603,Mongolia,Europe/Vilnius,"Santa, please bring me doll for Christmas. I really need it because my old one broke. I've been excellent all year. From Willie",TOYS,3,0.882,2,es,tree,"[{""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.82}, {""item_name"": ""puzzle"", ""category"": ""TOYS"", ""confidence_score"": 0.99}, {""item_name"": ""board game"", ""category"": ""TOYS"", ""confidence_score"": 0.8}]"
REQ_2025_00000708,2025-10-28 14:34:01.334173,CH_GD_37149,81.5440935,-172.599764,Seychelles,Europe/Podgorica,"Santa, please bring me puzzle for Christmas. I really need it because it would help me in school. I've been excellent all year. From Larry",TOYS,3,0.607,4,fr,stocking,"[{""item_name"": ""puzzle"", ""category"": ""TOYS"", ""confidence_score"": 0.85}, {""item_name"": ""board game"", ""category"": ""TOYS"", ""confidence_score"": 0.92}, {""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 1.0}]"
REQ_2025_00000035,2025-10-28 15:07:55.777596,CH_GA_99687,62.3841015,-13.149418,Maldives,Asia/Tokyo,"Santa, please bring me rollerblades for Christmas. I really need it because all my friends have one. I've been kind all year. From Melissa",SPORTS,3,0.84,1,en,stocking,"[{""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.91}, {""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.93}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}]"
REQ_2025_00000925,2025-10-28 16:58:13.240407,CH_IN_80182,28.2297805,-152.585673,Niger,Europe/Malta,"Dear Santa, I have been very very good this year. For Christmas, I would really like comic book and maybe chapter book. I promise to be kind to others. Love, Jane",BOOKS,3,0.786,1,es,tree,"[{""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.98}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.85}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.94}]"
REQ_2025_00000710,2025-10-28 18:36:00.471725,CH_GH_98209,25.32407,26.219712,Georgia,Africa/Banjul,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like comic book and maybe coloring book. I promise to be kind to others. Love, Tabitha",BOOKS,3,0.756,4,en,chimney,"[{""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.93}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.91}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.87}]"
REQ_2025_00000292,2025-10-28 19:11:14.099242,CH_GN_84588,-84.5184845,-20.770592,Greenland,Asia/Jakarta,"Hi Santa! My name is Philip and I am 7 years old. This year I want coloring book, chapter book, and picture book. I've been excellent and helped my grandparents. Thank you!",BOOKS,3,0.967,1,pt,mailbox,"[{""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.83}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.97}, {""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.94}]"
REQ_2025_00000034,2025-10-28 19:16:42.663258,CH_DZ_89415,-21.039365,-121.616224,Kenya,Indian/Mauritius,"Hi Santa! My name is John and I am 5 years old. This year I want rollerblades, bicycle, and skateboard. I've been kind and helped my sister. Thank you!",SPORTS,3,0.843,1,fr,stocking,"[{""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.82}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}, {""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.86}]"
REQ_2025_00000193,2025-10-28 20:48:11.390490,CH_HR_50416,0.5929055,-24.146494,France,America/Lima,"Santa, please bring me LEGO set for Christmas. I really need it because my old one broke. I've been excellent all year. From Steven",TOYS,3,0.914,4,ja,stocking,"[{""item_name"": ""LEGO set"", ""category"": ""TOYS"", ""confidence_score"": 0.82}, {""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.91}, {""item_name"": ""toy car"", ""category"": ""TOYS"", ""confidence_score"": 0.84}]"
REQ_2025_00000527,2025-10-28 23:21:32.947259,CH_CH_89452,-25.5282975,13.060176,Guinea-Bissau,Africa/Djibouti,"Santa, please bring me craft kit for Christmas. I really need it because all my friends have one. I've been trying my best all year. From Kendra",CREATIVE,3,0.815,2,es,chimney,"[{""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.85}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.84}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.86}]"
REQ_2025_00000876,2025-10-28 23:36:52.739073,CH_KW_29128,-56.9660035,109.548926,Libyan Arab Jamahiriya,America/Montevideo,"Hi Santa! My name is Isaac and I am 10 years old. This year I want action figure, stuffed animal, and doll. I've been helpful and helped my mom. Thank you!",TOYS,3,0.898,5,it,chimney,"[{""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 0.8}, {""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.84}, {""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.9}]"
REQ_2025_00000877,2025-10-29 00:34:46.538885,CH_IN_16673,-59.4802065,-13.565931,Niger,Europe/Luxembourg,"Hi Santa! My name is Matthew and I am 3 years old. This year I want basketball, soccer ball, and rollerblades. I've been helpful and helped my sister. Thank you!",SPORTS,3,0.92,5,es,mailbox,"[{""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.95}, {""item_name"": ""soccer ball"", ""category"": ""SPORTS"", ""confidence_score"": 0.89}, {""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.9}]"
REQ_2025_00000656,2025-10-29 01:37:24.719106,CH_KR_29956,88.74659,77.795595,Philippines,Africa/Banjul,"Hi Santa! My name is Andrew and I am 9 years old. This year I want rollerblades, basketball, and soccer ball. I've been kind and helped my dad. Thank you!",SPORTS,3,0.958,5,pt,mailbox,"[{""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.88}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.89}, {""item_name"": ""soccer ball"", ""category"": ""SPORTS"", ""confidence_score"": 0.9}]"
REQ_2025_00000913,2025-10-29 01:57:02.508816,CH_SA_24472,-56.8181625,87.163752,Singapore,Africa/Mbabane,"Santa, please bring me skateboard for Christmas. I really need it because it would help me in school. I've been trying my best all year. From Tina",SPORTS,3,0.953,2,it,stocking,"[{""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.84}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.95}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.89}]"
REQ_2025_00000207,2025-10-29 02:50:37.635834,CH_SR_39131,-0.365167,52.249545,Montserrat,America/Guatemala,"Santa, please bring me picture book for Christmas. I really need it because my old one broke. I've been excellent all year. From Shelley",BOOKS,3,0.742,3,zh,stocking,"[{""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.87}, {""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.92}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.89}]"
REQ_2025_00000311,2025-10-29 03:05:18.976447,CH_FM_92110,46.7521425,-2.770036,Switzerland,Indian/Mahe,"Hi Santa! My name is Mark and I am 5 years old. This year I want gaming console, robot, and tablet. I've been excellent and helped my brother. Thank you!",ELECTRONICS,3,0.672,2,de,chimney,"[{""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.92}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.85}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.89}]"
REQ_2025_00000197,2025-10-29 03:52:14.069910,CH_BA_23845,6.508887,158.847667,Belgium,Indian/Comoro,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like bicycle and maybe tennis racket. I promise to do my homework. Love, Morgan",SPORTS,3,0.825,1,it,stocking,"[{""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.98}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.85}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.93}]"
